2018-05-24 00:47:42	ECG value :  1.58 V
2018-05-24 00:47:42	ECG value :  1.56 V
2018-05-24 00:47:42	ECG value :  1.62 V
2018-05-24 00:47:42	ECG value :  1.72 V
2018-05-24 00:47:42	ECG value :  1.84 V
2018-05-24 00:47:42	ECG value :  1.94 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.89 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.64 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.52 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.66 V
2018-05-24 00:47:42	ECG value :  1.77 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.77 V
2018-05-24 00:47:42	ECG value :  1.65 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.51 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.62 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.87 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.92 V
2018-05-24 00:47:42	ECG value :  1.81 V
2018-05-24 00:47:42	ECG value :  1.69 V
2018-05-24 00:47:42	ECG value :  1.59 V
2018-05-24 00:47:42	ECG value :  1.53 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.62 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.87 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.98 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.63 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.62 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.85 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.98 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.51 V
2018-05-24 00:47:42	ECG value :  1.48 V
2018-05-24 00:47:42	ECG value :  1.52 V
2018-05-24 00:47:42	ECG value :  1.61 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.85 V
2018-05-24 00:47:42	ECG value :  1.92 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.92 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.85 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.94 V
2018-05-24 00:47:42	ECG value :  2.07 V
2018-05-24 00:47:42	ECG value :  2.26 V
2018-05-24 00:47:42	ECG value :  2.48 V
2018-05-24 00:47:42	ECG value :  2.70 V
2018-05-24 00:47:42	ECG value :  2.90 V
2018-05-24 00:47:42	ECG value :  2.98 V
2018-05-24 00:47:42	ECG value :  2.96 V
2018-05-24 00:47:42	ECG value :  2.86 V
2018-05-24 00:47:42	ECG value :  2.69 V
2018-05-24 00:47:42	ECG value :  2.53 V
2018-05-24 00:47:42	ECG value :  2.34 V
2018-05-24 00:47:42	ECG value :  2.20 V
2018-05-24 00:47:42	ECG value :  2.10 V
2018-05-24 00:47:42	ECG value :  2.03 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.71 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.43 V
2018-05-24 00:47:42	ECG value :  1.33 V
2018-05-24 00:47:42	ECG value :  1.29 V
2018-05-24 00:47:42	ECG value :  1.32 V
2018-05-24 00:47:42	ECG value :  1.41 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.70 V
2018-05-24 00:47:42	ECG value :  1.80 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.63 V
2018-05-24 00:47:42	ECG value :  1.52 V
2018-05-24 00:47:42	ECG value :  1.47 V
2018-05-24 00:47:42	ECG value :  1.44 V
2018-05-24 00:47:42	ECG value :  1.50 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.89 V
2018-05-24 00:47:42	ECG value :  1.87 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.56 V
2018-05-24 00:47:42	ECG value :  1.49 V
2018-05-24 00:47:42	ECG value :  1.47 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.62 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.93 V
2018-05-24 00:47:42	ECG value :  1.93 V
2018-05-24 00:47:42	ECG value :  1.85 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.63 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.52 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.64 V
2018-05-24 00:47:42	ECG value :  1.76 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.92 V
2018-05-24 00:47:42	ECG value :  1.81 V
2018-05-24 00:47:42	ECG value :  1.70 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.67 V
2018-05-24 00:47:42	ECG value :  1.78 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  2.02 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.76 V
2018-05-24 00:47:42	ECG value :  1.66 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.92 V
2018-05-24 00:47:42	ECG value :  2.02 V
2018-05-24 00:47:42	ECG value :  2.07 V
2018-05-24 00:47:42	ECG value :  2.03 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.65 V
2018-05-24 00:47:42	ECG value :  1.65 V
2018-05-24 00:47:42	ECG value :  1.71 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  2.06 V
2018-05-24 00:47:42	ECG value :  2.11 V
2018-05-24 00:47:42	ECG value :  2.10 V
2018-05-24 00:47:42	ECG value :  2.02 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.72 V
2018-05-24 00:47:42	ECG value :  1.70 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  2.11 V
2018-05-24 00:47:42	ECG value :  2.18 V
2018-05-24 00:47:42	ECG value :  2.18 V
2018-05-24 00:47:42	ECG value :  2.13 V
2018-05-24 00:47:42	ECG value :  2.02 V
2018-05-24 00:47:42	ECG value :  1.92 V
2018-05-24 00:47:42	ECG value :  1.82 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.84 V
2018-05-24 00:47:42	ECG value :  1.94 V
2018-05-24 00:47:42	ECG value :  2.07 V
2018-05-24 00:47:42	ECG value :  2.19 V
2018-05-24 00:47:42	ECG value :  2.28 V
2018-05-24 00:47:42	ECG value :  2.30 V
2018-05-24 00:47:42	ECG value :  2.25 V
2018-05-24 00:47:42	ECG value :  2.16 V
2018-05-24 00:47:42	ECG value :  2.04 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.90 V
2018-05-24 00:47:42	ECG value :  1.92 V
2018-05-24 00:47:42	ECG value :  2.04 V
2018-05-24 00:47:42	ECG value :  2.14 V
2018-05-24 00:47:42	ECG value :  2.26 V
2018-05-24 00:47:42	ECG value :  2.36 V
2018-05-24 00:47:42	ECG value :  2.39 V
2018-05-24 00:47:42	ECG value :  2.35 V
2018-05-24 00:47:42	ECG value :  2.25 V
2018-05-24 00:47:42	ECG value :  2.14 V
2018-05-24 00:47:42	ECG value :  2.03 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  2.04 V
2018-05-24 00:47:42	ECG value :  2.15 V
2018-05-24 00:47:42	ECG value :  2.28 V
2018-05-24 00:47:42	ECG value :  2.36 V
2018-05-24 00:47:42	ECG value :  2.39 V
2018-05-24 00:47:42	ECG value :  2.36 V
2018-05-24 00:47:42	ECG value :  2.25 V
2018-05-24 00:47:42	ECG value :  2.12 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.89 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.90 V
2018-05-24 00:47:42	ECG value :  1.98 V
2018-05-24 00:47:42	ECG value :  2.08 V
2018-05-24 00:47:42	ECG value :  2.16 V
2018-05-24 00:47:42	ECG value :  2.19 V
2018-05-24 00:47:42	ECG value :  2.15 V
2018-05-24 00:47:42	ECG value :  2.04 V
2018-05-24 00:47:42	ECG value :  1.90 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.65 V
2018-05-24 00:47:42	ECG value :  1.59 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.67 V
2018-05-24 00:47:42	ECG value :  1.77 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.90 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.80 V
2018-05-24 00:47:42	ECG value :  1.67 V
2018-05-24 00:47:42	ECG value :  1.53 V
2018-05-24 00:47:42	ECG value :  1.43 V
2018-05-24 00:47:42	ECG value :  1.37 V
2018-05-24 00:47:42	ECG value :  1.38 V
2018-05-24 00:47:42	ECG value :  1.45 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.66 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.59 V
2018-05-24 00:47:42	ECG value :  1.45 V
2018-05-24 00:47:42	ECG value :  1.35 V
2018-05-24 00:47:42	ECG value :  1.30 V
2018-05-24 00:47:42	ECG value :  1.30 V
2018-05-24 00:47:42	ECG value :  1.36 V
2018-05-24 00:47:42	ECG value :  1.47 V
2018-05-24 00:47:42	ECG value :  1.59 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.72 V
2018-05-24 00:47:42	ECG value :  1.69 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.48 V
2018-05-24 00:47:42	ECG value :  1.37 V
2018-05-24 00:47:42	ECG value :  1.31 V
2018-05-24 00:47:42	ECG value :  1.30 V
2018-05-24 00:47:42	ECG value :  1.37 V
2018-05-24 00:47:42	ECG value :  1.48 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.71 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.66 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.43 V
2018-05-24 00:47:42	ECG value :  1.36 V
2018-05-24 00:47:42	ECG value :  1.35 V
2018-05-24 00:47:42	ECG value :  1.40 V
2018-05-24 00:47:42	ECG value :  1.50 V
2018-05-24 00:47:42	ECG value :  1.62 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.81 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.72 V
2018-05-24 00:47:42	ECG value :  1.61 V
2018-05-24 00:47:42	ECG value :  1.49 V
2018-05-24 00:47:42	ECG value :  1.41 V
2018-05-24 00:47:42	ECG value :  1.37 V
2018-05-24 00:47:42	ECG value :  1.41 V
2018-05-24 00:47:42	ECG value :  1.51 V
2018-05-24 00:47:42	ECG value :  1.63 V
2018-05-24 00:47:42	ECG value :  1.77 V
2018-05-24 00:47:42	ECG value :  1.82 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.77 V
2018-05-24 00:47:42	ECG value :  1.67 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.46 V
2018-05-24 00:47:42	ECG value :  1.41 V
2018-05-24 00:47:42	ECG value :  1.44 V
2018-05-24 00:47:42	ECG value :  1.52 V
2018-05-24 00:47:42	ECG value :  1.64 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.84 V
2018-05-24 00:47:42	ECG value :  1.87 V
2018-05-24 00:47:42	ECG value :  1.82 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.61 V
2018-05-24 00:47:42	ECG value :  1.51 V
2018-05-24 00:47:42	ECG value :  1.44 V
2018-05-24 00:47:42	ECG value :  1.46 V
2018-05-24 00:47:42	ECG value :  1.53 V
2018-05-24 00:47:42	ECG value :  1.65 V
2018-05-24 00:47:42	ECG value :  1.77 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.87 V
2018-05-24 00:47:42	ECG value :  1.78 V
2018-05-24 00:47:42	ECG value :  1.67 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.49 V
2018-05-24 00:47:42	ECG value :  1.48 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.64 V
2018-05-24 00:47:42	ECG value :  1.76 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.92 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.82 V
2018-05-24 00:47:42	ECG value :  1.70 V
2018-05-24 00:47:42	ECG value :  1.58 V
2018-05-24 00:47:42	ECG value :  1.51 V
2018-05-24 00:47:42	ECG value :  1.49 V
2018-05-24 00:47:42	ECG value :  1.53 V
2018-05-24 00:47:42	ECG value :  1.63 V
2018-05-24 00:47:42	ECG value :  1.76 V
2018-05-24 00:47:42	ECG value :  1.87 V
2018-05-24 00:47:42	ECG value :  1.94 V
2018-05-24 00:47:42	ECG value :  1.94 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.63 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.51 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.63 V
2018-05-24 00:47:42	ECG value :  1.76 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.80 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.58 V
2018-05-24 00:47:42	ECG value :  1.53 V
2018-05-24 00:47:42	ECG value :  1.58 V
2018-05-24 00:47:42	ECG value :  1.64 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.98 V
2018-05-24 00:47:42	ECG value :  1.94 V
2018-05-24 00:47:42	ECG value :  1.84 V
2018-05-24 00:47:42	ECG value :  1.71 V
2018-05-24 00:47:42	ECG value :  1.61 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.62 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.87 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.63 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.71 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.94 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.89 V
2018-05-24 00:47:42	ECG value :  1.77 V
2018-05-24 00:47:42	ECG value :  1.65 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.58 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.80 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.58 V
2018-05-24 00:47:42	ECG value :  1.54 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.78 V
2018-05-24 00:47:42	ECG value :  1.90 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.82 V
2018-05-24 00:47:42	ECG value :  1.71 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.56 V
2018-05-24 00:47:42	ECG value :  1.64 V
2018-05-24 00:47:42	ECG value :  1.76 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.85 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.62 V
2018-05-24 00:47:42	ECG value :  1.56 V
2018-05-24 00:47:42	ECG value :  1.56 V
2018-05-24 00:47:42	ECG value :  1.62 V
2018-05-24 00:47:42	ECG value :  1.76 V
2018-05-24 00:47:42	ECG value :  1.85 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.87 V
2018-05-24 00:47:42	ECG value :  1.76 V
2018-05-24 00:47:42	ECG value :  1.64 V
2018-05-24 00:47:42	ECG value :  1.56 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.71 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.98 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.59 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.69 V
2018-05-24 00:47:42	ECG value :  1.82 V
2018-05-24 00:47:42	ECG value :  1.93 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  1.93 V
2018-05-24 00:47:42	ECG value :  1.81 V
2018-05-24 00:47:42	ECG value :  1.70 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.58 V
2018-05-24 00:47:42	ECG value :  1.67 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.98 V
2018-05-24 00:47:42	ECG value :  2.00 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.84 V
2018-05-24 00:47:42	ECG value :  1.72 V
2018-05-24 00:47:42	ECG value :  1.64 V
2018-05-24 00:47:42	ECG value :  1.56 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.65 V
2018-05-24 00:47:42	ECG value :  1.77 V
2018-05-24 00:47:42	ECG value :  1.90 V
2018-05-24 00:47:42	ECG value :  1.98 V
2018-05-24 00:47:42	ECG value :  2.01 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.64 V
2018-05-24 00:47:42	ECG value :  1.58 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.65 V
2018-05-24 00:47:42	ECG value :  1.77 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  2.01 V
2018-05-24 00:47:42	ECG value :  2.07 V
2018-05-24 00:47:42	ECG value :  2.05 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.84 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.66 V
2018-05-24 00:47:42	ECG value :  1.61 V
2018-05-24 00:47:42	ECG value :  1.66 V
2018-05-24 00:47:42	ECG value :  1.75 V
2018-05-24 00:47:42	ECG value :  1.87 V
2018-05-24 00:47:42	ECG value :  1.99 V
2018-05-24 00:47:42	ECG value :  2.02 V
2018-05-24 00:47:42	ECG value :  2.01 V
2018-05-24 00:47:42	ECG value :  1.93 V
2018-05-24 00:47:42	ECG value :  1.81 V
2018-05-24 00:47:42	ECG value :  1.69 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.56 V
2018-05-24 00:47:42	ECG value :  1.59 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.80 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.90 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.66 V
2018-05-24 00:47:42	ECG value :  1.56 V
2018-05-24 00:47:42	ECG value :  1.51 V
2018-05-24 00:47:42	ECG value :  1.53 V
2018-05-24 00:47:42	ECG value :  1.61 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.85 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.81 V
2018-05-24 00:47:42	ECG value :  1.69 V
2018-05-24 00:47:42	ECG value :  1.58 V
2018-05-24 00:47:42	ECG value :  1.52 V
2018-05-24 00:47:42	ECG value :  1.52 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.71 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.92 V
2018-05-24 00:47:42	ECG value :  1.96 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.83 V
2018-05-24 00:47:42	ECG value :  1.71 V
2018-05-24 00:47:42	ECG value :  1.59 V
2018-05-24 00:47:42	ECG value :  1.52 V
2018-05-24 00:47:42	ECG value :  1.52 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.68 V
2018-05-24 00:47:42	ECG value :  1.81 V
2018-05-24 00:47:42	ECG value :  1.91 V
2018-05-24 00:47:42	ECG value :  1.97 V
2018-05-24 00:47:42	ECG value :  1.94 V
2018-05-24 00:47:42	ECG value :  1.86 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.63 V
2018-05-24 00:47:42	ECG value :  1.55 V
2018-05-24 00:47:42	ECG value :  1.53 V
2018-05-24 00:47:42	ECG value :  1.57 V
2018-05-24 00:47:42	ECG value :  1.67 V
2018-05-24 00:47:42	ECG value :  1.79 V
2018-05-24 00:47:42	ECG value :  1.90 V
2018-05-24 00:47:42	ECG value :  1.95 V
2018-05-24 00:47:42	ECG value :  1.94 V
2018-05-24 00:47:42	ECG value :  1.85 V
2018-05-24 00:47:42	ECG value :  1.74 V
2018-05-24 00:47:42	ECG value :  1.60 V
2018-05-24 00:47:42	ECG value :  1.50 V
2018-05-24 00:47:42	ECG value :  1.46 V
2018-05-24 00:47:42	ECG value :  1.50 V
2018-05-24 00:47:42	ECG value :  1.59 V
2018-05-24 00:47:42	ECG value :  1.73 V
2018-05-24 00:47:42	ECG value :  1.88 V
2018-05-24 00:47:42	ECG value :  2.00 V
2018-05-24 00:47:42	ECG value :  2.11 V
2018-05-24 00:47:42	ECG value :  2.12 V
2018-05-24 00:47:42	ECG value :  2.11 V
2018-05-24 00:47:42	ECG value :  2.07 V
